budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
25000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",http://www.conspiratorthemovie.com/,60309,"[{""id"": 8570, ""name"": ""president""}, {""id"": 9682, ""name"": ""history""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 11038, ""name"": ""trial""}, {""id"": 12390, ""name"": ""boarding house""}, {""id"": 14519, ""name"": ""military tribunal""}, {""id"": 15126, ""name"": ""historical""}, {""id"": 15137, ""name"": ""union""}, {""id"": 15138, ""name"": ""private club""}]",en,The Conspirator,"Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.",9.169271,"[{""name"": ""Wildwood Enterprises"", ""id"": 316}, {""name"": ""American Film Company"", ""id"": 7486}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-09-10,15478800,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One bullet killed the President. But not one man.,The Conspirator,6.2,137
25000000,"[{""id"": 18, ""name"": ""Drama""}]",,9787,"[{""id"": 390, ""name"": ""skateboarding""}, {""id"": 3836, ""name"": ""success""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 187056, ""name"": ""woman director""}]",en,Lords of Dogtown,"The film follows the surf and skateboarding trends that originated in Venice, California during the 1970s.",8.127728,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""TriStar Pictures"", ""id"": 559}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-06-03,13411957,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,"They never thought they'd be famous, but they always thought they'd be friends.",Lords of Dogtown,7,210
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,293646,"[{""id"": 6015, ""name"": ""mining""}, {""id"": 6460, ""name"": ""chile""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 209339, ""name"": ""mining accident""}]",en,The 33,"Based on a true story about the collapse at the mine in San Jose, Chile that  left 33 miners isolated underground for 69 days.",10.699952,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""Fabula"", ""id"": 24459}, {""name"": ""Half Circle"", ""id"": 60255}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CL"", ""name"": ""Chile""}]",2015-08-06,24902723,120,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Hope Runs Deep,The 33,6,378
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.theofficialjohncarpenter.com/big-trouble-in-little-china/,6978,"[{""id"": 780, ""name"": ""kung fu""}, {""id"": 1788, ""name"": ""chinatown""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 10092, ""name"": ""mystery""}]",en,Big Trouble in Little China,"When trucker, Jack Burton agreed to take his friend, Wang Chi to pick up his fiancee at the airport, he never expected to get involved in a supernatural battle between good and evil. Wang's fiancee has emerald green eyes, which make her a perfect target for immortal sorcerer, Lo Pan and his three invincible cronies. Lo Pan must marry a girl with green eyes so he can regain his physical form.",29.796394,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""TAFT Entertainment Pictures"", ""id"": 965}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1986-05-30,11000000,99,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Adventure doesn't come any bigger!,Big Trouble in Little China,7.1,705
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,133698,[],fr,Un Plan parfait,"Successful woman in love tries to break her family curse of every first marriage ending in divorce, by dashing to the alter with a random stranger before marrying her boyfriend.",11.60921,"[{""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Quad Productions"", ""id"": 7038}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2012-10-29,0,104,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,,Fly Me to the Moon,5.6,194
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",http://www.warriorfilm.com/index2.html,59440,"[{""id"": 974, ""name"": ""bank""}, {""id"": 4613, ""name"": ""training""}, {""id"": 9849, ""name"": ""beating""}, {""id"": 9917, ""name"": ""mixed martial arts""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 14666, ""name"": ""muscleman""}, {""id"": 18543, ""name"": ""combat""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 33610, ""name"": ""gym""}, {""id"": 33611, ""name"": ""exercise""}]",en,Warrior,"The inspirational story of an estranged family that finds redemption in the unlikeliest of places…the MMA ring. Tommy Riordan (Tom Hardy), an ex-marine with a tragic past, returns home and enlists his father (Nick Nolte), a recovering alcoholic and former wrestling coach, to train him for “Sparta”, the biggest MMA tournament ever held. But when Tommy’s underdog brother, Brendan (Joel Edgerton), fights his way into the tournament, the two brothers must finally confront each other and the forces that pulled them apart. What ensues is the most gut-wrenching, soul-stirring, and unforgettable battle of their lives.",51.915025,"[{""name"": ""Solaris Film"", ""id"": 1001}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Mimran Schur Pictures"", ""id"": 6573}, {""name"": ""Filmtribe"", ""id"": 12425}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-09-09,23057115,140,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fight for Family,Warrior,7.7,1272
28000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,1770,"[{""id"": 393, ""name"": ""civil war""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2946, ""name"": ""presidential election""}, {""id"": 3538, ""name"": ""freedom fighter""}, {""id"": 4355, ""name"": ""chinese civil war""}, {""id"": 14985, ""name"": ""ireland""}]",en,Michael Collins,"Michael Collins plays a crucial role in the establishment of the Irish Free State in the 1920s, but becomes vilified by those hoping to create a completely independent Irish republic.",8.314624,"[{""name"": ""Geffen Pictures"", ""id"": 360}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1996-10-25,16900000,132,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Ireland, 1916. His Dreams Inspired Hope. His Words Ignited Passion. His Courage Forged A Nation's Destiny.",Michael Collins,6.7,97
0,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,10655,"[{""id"": 393, ""name"": ""civil war""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 4302, ""name"": ""troops""}, {""id"": 6092, ""name"": ""army""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 160201, ""name"": ""union soldier""}, {""id"": 166464, ""name"": ""confederate soldier""}, {""id"": 179585, ""name"": ""american civil war""}]",en,Gettysburg,"Summer 1863. The Confederacy pushes north into Pennsylvania. Union divisions converge to face them. The two great armies clash at Gettysburg, site of a theology school. For three days, through such legendary actions as Little Round Top and Pickett's Charge, the fate of ""one nation, indivisible"" hangs in the balance.",5.529035,"[{""name"": ""TriStar Television"", ""id"": 8609}, {""name"": ""Esparza / Katz Productions"", ""id"": 26560}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-10-08,25000000,254,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Gettysburg,6.6,90
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",http://www.stoplossmovie.com/,8988,"[{""id"": 447, ""name"": ""post traumatic stress  disorder""}, {""id"": 8159, ""name"": ""iraq war veteran""}, {""id"": 33564, ""name"": ""u.s. soldier""}, {""id"": 187056, ""name"": ""woman director""}]",en,Stop-Loss,"A veteran soldier returns from his completed tour of duty in Iraq, only to find his life turned upside down when he is arbitrarily ordered to return to field duty by the Army.",4.002579,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Peirce Pictures"", ""id"": 2546}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-03-28,11207130,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The bravest place to stand is by each other's side.,Stop-Loss,6.1,82
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,15992,"[{""id"": 567, ""name"": ""alcohol""}, {""id"": 703, ""name"": ""detective""}, {""id"": 733, ""name"": ""dancer""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3616, ""name"": ""college""}, {""id"": 8438, ""name"": ""job""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9309, ""name"": ""elite""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 156478, ""name"": ""boyfriend""}, {""id"": 158763, ""name"": ""thesis""}, {""id"": 201885, ""name"": ""pressure""}]",en,Abandon,"A psychological thriller about a senior at one of America's most prestigious universities. Under enormous pressure to complete her thesis and earn a top job at one of the world's most competitive consulting firms, Katie is still coping with the sudden unexplained disappearance of her first love two years prior. As the investigation continues, Katie is forced to choose between past passions and new possibilities, even as new facts are uncovered.",3.888776,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-10-14,10719357,99,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Watch who you leave behind.,Abandon,4.6,45
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,17707,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 378, ""name"": ""prison""}, {""id"": 3434, ""name"": ""thailand""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 163119, ""name"": ""injustice""}]",en,Brokedown Palace,"Best friends Alice and Darlene take a trip to Thailand after graduating high school. In Thailand, they meet a captivating Australian man, who calls himself Nick Parks. Darlene is particularly smitten with Nick and convinces Alice to take Nick up on his offer to treat the two of them to what amounts to a day trip to Hong Kong. In the airport, the girls are seized by the police and shocked to discover that one of their bags contains heroin.",7.296459,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Adam Fields Productions"", ""id"": 3334}, {""name"": ""Two Girls Productions"", ""id"": 81140}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-08-13,13000000,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",Released,"Their graduation present was a trip to paradise, but they never thought they would land in hell.",Brokedown Palace,6.2,111
14000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.thepossessionmovie.com/,77883,[],en,The Possession,"A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.",21.680424,"[{""name"": ""Ghost House Pictures"", ""id"": 768}, {""name"": ""North Box Productions"", ""id"": 22637}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2012-08-30,85446075,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fear The Demon That Doesn't Fear God,The Possession,5.8,498
25000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",,40001,"[{""id"": 5629, ""name"": ""role reversal""}, {""id"": 10325, ""name"": ""mistaken identity""}, {""id"": 180828, ""name"": ""train wreck""}]",en,Mrs. Winterbourne,"Connie Doyle is eighteen and pregnant her boyfriend has kicked her out. She accidentaly ends up on a train where she meets Hugh Winterbourne and his wife Patricia who is pregnant. The train wrecks and she wakes up in the hosptial to find out that it's been assumed that she's Patricia. Hugh's mother takes her in and she falls in love with Hugh's brother Bill. Just when she thinks everything is going her way, her ex-boyfriend shows up.",7.946769,"[{""name"": ""TriStar Pictures"", ""id"": 559}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-04-19,10070000,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The story of a girl who is going from filthy to rich,Mrs. Winterbourne,5.3,25
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.strawdogsmovie.com/,64639,"[{""id"": 531, ""name"": ""southern usa""}, {""id"": 570, ""name"": ""rape""}, {""id"": 1010, ""name"": ""bar""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 3875, ""name"": ""barn""}, {""id"": 7149, ""name"": ""machismo""}, {""id"": 9897, ""name"": ""rifle""}, {""id"": 14903, ""name"": ""home invasion""}]",en,Straw Dogs,"L.A. screenwriter David Sumner relocates with his wife, Amy, to her hometown in the deep South. There, while tensions build between them, a brewing conflict with locals becomes a threat to them both.",7.473455,"[{""name"": ""Battleplan Productions"", ""id"": 2108}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-09-16,10324441,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Everyone Has A Breaking Point,Straw Dogs,5.5,144
25000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,9903,"[{""id"": 334, ""name"": ""flying""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 3864, ""name"": ""false identity""}, {""id"": 5565, ""name"": ""biography""}]",en,The Hoax,"In what would cause a fantastic media frenzy, Clifford Irving sells his bogus biography of Howard Hughes to a premiere publishing house in the early 1970s.",5.073536,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""The Mark Gordon Company"", ""id"": 1557}, {""name"": ""Yari Film Group"", ""id"": 2448}, {""name"": ""Bob Yari Productions"", ""id"": 12260}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-14,11772461,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Never let the truth get in the way of a good story.,The Hoax,6.4,60
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,21338,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 6951, ""name"": ""biker""}, {""id"": 8015, ""name"": ""cop""}, {""id"": 14736, ""name"": ""motorcycle gang""}]",en,Stone Cold,"Joe Huff (Brian Bosworth) is a tough, loner cop with a flair for infiltrating dangerous biker gangs. The FBI blackmail Joe into an undercover operation that entails infiltrating ""The Brotherhood"" - a powerful Mississippi biker gang linked in the murder of government officials as well as dealing drugs with the mafia.",3.623002,"[{""name"": ""Stone Group Pictures"", ""id"": 3470}, {""name"": ""Vision International"", ""id"": 3603}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-05-17,0,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A cop who enforces his own brand of justice.,Stone Cold,5.7,34
